number,file,lascar,SN,co_corr,mstudyid,cstudyid,datetime,cf,duration_valid,cf_valid,co_valid_init,NEW_CF,CO_VALID,NOTES,Validated.by
1,CU_CO_314_BM0393M_09JAN17_R1.txt,CU_CO_314,16013,1.278118609,BM0393M,NA,1/6/2017 8:17,0.652,1,1,1,,1,,CO
2,CU_CO_314_BM0994M_12JAN17_R1.txt,CU_CO_314,16013,0.153374233,BM0994M,NA,1/10/2017 11:12,0.652,1,1,1,,1,,CO
3,CU_CO_314_BM1291M_16JAN17_R1.txt,CU_CO_314,16013,0,BM1291M,NA,1/13/2017 8:48,0.652,1,1,1,,1,,CO
