number,file,lascar,SN,co_corr,mstudyid,cstudyid,datetime,cf,duration_valid,cf_valid,co_valid_init,NEW_CF,CO_VALID,NOTES,Validated.by
1,CU_C0_064_BM1043M_19JAN17_R1.txt,CU_CO_064,12178,0,BM1043M,NA,1/17/2017 9:12,0.542,1,2,1,,1,,CO
2,CU_C0_064_BM1287M_25JAN17_R1.txt,CU_CO_064,12178,0,BM1287M,NA,1/23/2017 7:52,0.542,1,2,1,,1,,CO
