number,file,lascar,SN,co_corr,mstudyid,cstudyid,datetime,cf,duration_valid,cf_valid,co_valid_init,NEW_CF,CO_VALID,NOTES,Validated.by
1,CU_CO_142_BM1179M_19JAN17_R1.txt,CU_CO_142,12910,0,BM1179M,NA,1/17/2017 10:10,0.502,1,2,1,,1,,CO
2,CU_CO_142_BM1236M_25JAN17_R1.txt,CU_CO_142,12910,1.323529412,BM1236M,NA,1/23/2017 9:32,0.502,1,2,1,,1,,CO
3,CU_CO_142_BM0490M_03FEB17_R1.txt,CU_CO_142,12910,0.588235294,BM0490M,NA,1/30/2017 8:56,0.502,1,2,1,,1,,CO
