number,file,lascar,SN,co_corr,mstudyid,cstudyid,datetime,cf,duration_valid,cf_valid,co_valid_init,NEW_CF,CO_VALID,NOTES,Validated.by
1,CU_CO_308_BM1040M_08DEC16_R1.txt,CU_CO_308,15875,0,BM1040M,NA,12/6/2016 7:05,0.351,1,2,1,,1,,CO
2,CU_CO_308_BM1082M_22DEC16_R1.txt,CU_CO_308,15875,0,BM1082M,NA,12/20/2016 11:13,0.351,1,2,1,,1,,CO
